anio,mes,dia,hora(utc),altura(mm)
2016,10,6,17,708 
2016,10,6,18,756 
2016,10,6,19,832 
2016,10,6,20,905 
2016,10,6,21,927 
2016,10,6,22,866 
2016,10,6,23,NaN 
2016,10,7,0,539 
2016,10,7,1,351 
2016,10,7,2,208 
2016,10,7,3,134 
2016,10,7,4,135 
2016,10,7,5,208 
2016,10,7,6,345 
2016,10,7,7,532 
2016,10,7,8,743 
2016,10,7,9,938 
2016,10,7,10,1070 
2016,10,7,11,NaN 
2016,10,7,12,1105 
2016,10,7,13,1040 
2016,10,7,14,956 
2016,10,7,15,877 
2016,10,7,16,818 
2016,10,7,17,786 
2016,10,7,18,783 
2016,10,7,19,804 
2016,10,7,20,836 
2016,10,7,21,851 
2016,10,7,22,822 
2016,10,7,23,NaN 
2016,10,8,0,609 
2016,10,8,1,460 
2016,10,8,2,326 
2016,10,8,3,238 
2016,10,8,4,203 
2016,10,8,5,219 
2016,10,8,6,290 
2016,10,8,7,411 
2016,10,8,8,569 
2016,10,8,9,741 
2016,10,8,10,895 
2016,10,8,11,NaN 
2016,10,8,12,1067 
2016,10,8,13,1079 
2016,10,8,14,1052 
2016,10,8,15,1004 
2016,10,8,16,946 
2016,10,8,17,886 
2016,10,8,18,832 
2016,10,8,19,795 
2016,10,8,20,775 
2016,10,8,21,763 
2016,10,8,22,744 
2016,10,8,23,NaN 
2016,10,9,0,645 
2016,10,9,1,562 
2016,10,9,2,465 
2016,10,9,3,378 
2016,10,9,4,319 
2016,10,9,5,288 
2016,10,9,6,287 
2016,10,9,7,329 
2016,10,9,8,416 
2016,10,9,9,539 
2016,10,9,10,682 
2016,10,9,11,NaN 
2016,10,9,12,955 
2016,10,9,13,1052 
2016,10,9,14,1104 
2016,10,9,15,1110 
2016,10,9,16,1075 
2016,10,9,17,1005 
2016,10,9,18,910 
2016,10,9,19,811 
2016,10,9,20,729 
2016,10,9,21,672 
2016,10,9,22,639 
2016,10,9,23,NaN 
2016,10,10,0,626 
2016,10,10,1,623 
2016,10,10,2,597 
2016,10,10,3,545 
2016,10,10,4,482 
2016,10,10,5,419 
2016,10,10,6,356 
2016,10,10,7,311 
2016,10,10,8,309 
2016,10,10,9,358 
2016,10,10,10,458 
2016,10,10,11,NaN 
2016,10,10,12,773 
2016,10,10,13,947 
2016,10,10,14,1091 
2016,10,10,15,1176 
2016,10,10,16,1190 
2016,10,10,17,1133 
2016,10,10,18,1016 
2016,10,10,19,863 
2016,10,10,20,710 
2016,10,10,21,589 
2016,10,10,22,517 
2016,10,10,23,NaN 
2016,10,11,0,544 
2016,10,11,1,614 
2016,10,11,2,680 
2016,10,11,3,706 
2016,10,11,4,679 
2016,10,11,5,608 
2016,10,11,6,504 
2016,10,11,7,383 
2016,10,11,8,280 
2016,10,11,9,231 
2016,10,11,10,256 
2016,10,11,11,NaN 
2016,10,11,12,542 
2016,10,11,13,767 
2016,10,11,14,996 
2016,10,11,15,1179 
2016,10,11,16,1273 
2016,10,11,17,1258 
2016,10,11,18,1142 
2016,10,11,19,953 
2016,10,11,20,731 
2016,10,11,21,530 
2016,10,11,22,393 
2016,10,11,23,NaN 
2016,10,12,0,401 
2016,10,12,1,526 
2016,10,12,2,682 
2016,10,12,3,813 
2016,10,12,4,872 
2016,10,12,5,839 
2016,10,12,6,726 
2016,10,12,7,555 
2016,10,12,8,362 
2016,10,12,9,200 
2016,10,12,10,119 
2016,10,12,11,NaN 
2016,10,12,12,295 
2016,10,12,13,536 
2016,10,12,14,822 
2016,10,12,15,1096 
2016,10,12,16,1294 
2016,10,12,17,1358 
2016,10,12,18,1275 
2016,10,12,19,1073 
2016,10,12,20,800 
2016,10,12,21,516 
2016,10,12,22,291 
2016,10,12,23,NaN 
2016,10,13,0,209 
2016,10,13,1,359 
2016,10,13,2,584 
2016,10,13,3,821 
2016,10,13,4,1003 
2016,10,13,5,1069 
2016,10,13,6,998 
2016,10,13,7,815 
2016,10,13,8,563 
2016,10,13,9,300 
2016,10,13,10,94 
2016,10,13,11,NaN 
2016,10,13,12,77 
2016,10,13,13,288 
2016,10,13,14,594 
2016,10,13,15,930 
2016,10,13,16,1225 
2016,10,13,17,1400 
2016,10,13,18,1395 
2016,10,13,19,1214 
2016,10,13,20,913 
2016,10,13,21,564 
2016,10,13,22,243 
2016,10,13,23,NaN 
2016,10,14,0,-6 
2016,10,14,1,127 
2016,10,14,2,387 
2016,10,14,3,706 
2016,10,14,4,1011 
2016,10,14,5,1220 
2016,10,14,6,1263 
2016,10,14,7,1129 
2016,10,14,8,865 
2016,10,14,9,537 
2016,10,14,10,222 
2016,10,14,11,NaN 
2016,10,14,12,-54 
2016,10,14,13,73 
2016,10,14,14,348 
2016,10,14,15,704 
2016,10,14,16,1065 
2016,10,14,17,1347 
2016,10,14,18,1460 
2016,10,14,19,1353 
2016,10,14,20,1063 
2016,10,14,21,675 
2016,10,14,22,277 
2016,10,14,23,NaN 
2016,10,15,0,-191 
2016,10,15,1,-131 
2016,10,15,2,113 
2016,10,15,3,473 
2016,10,15,4,872 
2016,10,15,5,1223 
2016,10,15,6,1429 
2016,10,15,7,1423 
2016,10,15,8,1215 
2016,10,15,9,878 
2016,10,15,10,497 
2016,10,15,11,NaN 
2016,10,15,12,-40 
2016,10,15,13,-45 
2016,10,15,14,141 
2016,10,15,15,462 
2016,10,15,16,840 
2016,10,15,17,1193 
2016,10,15,18,1425 
2016,10,15,19,1441 
2016,10,15,20,1222 
2016,10,15,21,838 
2016,10,15,22,396 
2016,10,15,23,NaN 
2016,10,16,0,-279 
2016,10,16,1,-341 
2016,10,16,2,-177 
2016,10,16,3,163 
2016,10,16,4,601 
2016,10,16,5,1053 
2016,10,16,6,1418 
2016,10,16,7,1591 
2016,10,16,8,1521 
2016,10,16,9,1249 
2016,10,16,10,867 
2016,10,16,11,NaN 
2016,10,16,12,147 
2016,10,16,13,-9 
2016,10,16,14,37 
2016,10,16,15,262 
2016,10,16,16,600 
2016,10,16,17,969 
2016,10,16,18,1279 
2016,10,16,19,1426 
2016,10,16,20,1334 
2016,10,16,21,1018 
2016,10,16,22,580 
2016,10,16,23,NaN 
2016,10,17,0,-234 
2016,10,17,1,-428 
2016,10,17,2,-397 
2016,10,17,3,-148 
2016,10,17,4,259 
2016,10,17,5,745 
2016,10,17,6,1216 
2016,10,17,7,1559 
2016,10,17,8,1677 
2016,10,17,9,1550 
2016,10,17,10,1242 
2016,10,17,11,NaN 
2016,10,17,12,472 
2016,10,17,13,196 
2016,10,17,14,90 
2016,10,17,15,172 
2016,10,17,16,407 
2016,10,17,17,730 
2016,10,17,18,1058 
2016,10,17,19,1293 
2016,10,17,20,1340 
2016,10,17,21,1153 
2016,10,17,22,783 
2016,10,17,23,NaN 
2016,10,18,0,-65 
2016,10,18,1,-358 
2016,10,18,2,-467 
2016,10,18,3,-361 
2016,10,18,4,-60 
2016,10,18,5,380 
2016,10,18,6,877 
2016,10,18,7,1327 
2016,10,18,8,1618 
2016,10,18,9,1678 
2016,10,18,10,1517 
2016,10,18,11,NaN 
2016,10,18,12,851 
2016,10,18,13,524 
2016,10,18,14,303 
2016,10,18,15,235 
2016,10,18,16,325 
2016,10,18,17,542 
2016,10,18,18,823 
2016,10,18,19,1082 
2016,10,18,20,1225 
2016,10,18,21,1180 
2016,10,18,22,938 
2016,10,18,23,NaN 
2016,10,19,0,175 
2016,10,19,1,-157 
2016,10,19,2,-366 
2016,10,19,3,-406 
2016,10,19,4,-257 
2016,10,19,5,62 
2016,10,19,6,501 
2016,10,19,7,969 
2016,10,19,8,1362 
2016,10,19,9,1589 
2016,10,19,10,1609 
2016,10,19,11,NaN 
2016,10,19,12,1179 
2016,10,19,13,880 
2016,10,19,14,618 
2016,10,19,15,445 
2016,10,19,16,390 
2016,10,19,17,463 
2016,10,19,18,639 
2016,10,19,19,856 
2016,10,19,20,1029 
2016,10,19,21,1086 
2016,10,19,22,985 
2016,10,19,23,NaN 
2016,10,20,0,420 
2016,10,20,1,108 
2016,10,20,2,-138 
2016,10,20,3,-277 
2016,10,20,4,-276 
2016,10,20,5,-117 
2016,10,20,6,191 
2016,10,20,7,593 
2016,10,20,8,999 
2016,10,20,9,1319 
2016,10,20,10,1493 
2016,10,20,11,NaN 
2016,10,20,12,1375 
2016,10,20,13,1167 
2016,10,20,14,938 
2016,10,20,15,733 
2016,10,20,16,584 
2016,10,20,17,520 
2016,10,20,18,557 
2016,10,20,19,678 
2016,10,20,20,820 
2016,10,20,21,913 
2016,10,20,22,913 
2016,10,20,23,NaN 
2016,10,21,0,603 
2016,10,21,1,364 
2016,10,21,2,142 
2016,10,21,3,-30 
2016,10,21,4,-126 
2016,10,21,5,-115 
2016,10,21,6,27 
2016,10,21,7,295 
2016,10,21,8,635 
2016,10,21,9,964 
2016,10,21,10,1220 
2016,10,21,11,NaN 
2016,10,21,12,1397 
2016,10,21,13,1322 
2016,10,21,14,1182 
2016,10,21,15,1012 
2016,10,21,16,839 
2016,10,21,17,688 
2016,10,21,18,596 
2016,10,21,19,588 
2016,10,21,20,648 
2016,10,21,21,722 
2016,10,21,22,765 
2016,10,21,23,NaN 
2016,10,22,0,685 
2016,10,22,1,556 
2016,10,22,2,403 
2016,10,22,3,255 
2016,10,22,4,128 
2016,10,22,5,43 
2016,10,22,6,37 
2016,10,22,7,142 
2016,10,22,8,353 
2016,10,22,9,621 
2016,10,22,10,885 
2016,10,22,11,NaN 
2016,10,22,12,1257 
2016,10,22,13,1323 
2016,10,22,14,1302 
2016,10,22,15,1214 
2016,10,22,16,1075 
2016,10,22,17,903 
2016,10,22,18,728 
2016,10,22,19,599 
2016,10,22,20,546 
2016,10,22,21,556 
2016,10,22,22,593 
2016,10,22,23,NaN 
2016,10,23,0,659 
2016,10,23,1,651 
2016,10,23,2,600 
2016,10,23,3,517 
2016,10,23,4,413 
2016,10,23,5,296 
2016,10,23,6,193 
2016,10,23,7,152 
2016,10,23,8,207 
2016,10,23,9,359 
2016,10,23,10,569 
2016,10,23,11,NaN 
2016,10,23,12,1011 
2016,10,23,13,1187 
2016,10,23,14,1292 
2016,10,23,15,1309 
2016,10,23,16,1242 
2016,10,23,17,1099 
2016,10,23,18,900 
2016,10,23,19,690 
2016,10,23,20,524 
2016,10,23,21,438 
2016,10,23,22,429 
2016,10,23,23,NaN 
2016,10,24,0,554 
2016,10,24,1,644 
2016,10,24,2,706 
2016,10,24,3,718 
2016,10,24,4,675 
2016,10,24,5,577 
2016,10,24,6,438 
2016,10,24,7,298 
2016,10,24,8,212 
2016,10,24,9,219 
2016,10,24,10,327 
2016,10,24,11,NaN 
2016,10,24,12,735 
2016,10,24,13,968 
2016,10,24,14,1172 
2016,10,24,15,1299 
2016,10,24,16,1323 
2016,10,24,17,1239 
2016,10,24,18,1060 
2016,10,24,19,819 
2016,10,24,20,572 
2016,10,24,21,382 
2016,10,24,22,292 
2016,10,24,23,NaN 
2016,10,25,0,404 
2016,10,25,1,553 
2016,10,25,2,713 
2016,10,25,3,834 
2016,10,25,4,881 
2016,10,25,5,841 
2016,10,25,6,716 
2016,10,25,7,533 
2016,10,25,8,346 
2016,10,25,9,217 
2016,10,25,10,193 
2016,10,25,11,NaN 
2016,10,25,12,480 
2016,10,25,13,724 
2016,10,25,14,982 
2016,10,25,15,1200 
2016,10,25,16,1322 
2016,10,25,17,1316 
2016,10,25,18,1184 
2016,10,25,19,949 
2016,10,25,20,662 
2016,10,25,21,389 
2016,10,25,22,202 
2016,10,25,23,NaN 
2016,10,26,0,229 
2016,10,26,1,405 
2016,10,26,2,630 
2016,10,26,3,849 
2016,10,26,4,1003 
2016,10,26,5,1052 
2016,10,26,6,981 
2016,10,26,7,804 
2016,10,26,8,568 
2016,10,26,9,339 
2016,10,26,10,185 
2016,10,26,11,NaN 
2016,10,26,12,278 
2016,10,26,13,498 
2016,10,26,14,769 
2016,10,26,15,1040 
2016,10,26,16,1248 
2016,10,26,17,1331 
2016,10,26,18,1264 
2016,10,26,19,1063 
2016,10,26,20,769 
2016,10,26,21,448 
2016,10,26,22,176 
2016,10,26,23,NaN 
2016,10,27,0,55 
2016,10,27,1,223 
2016,10,27,2,481 
2016,10,27,3,769 
2016,10,27,4,1023 
2016,10,27,5,1179 
2016,10,27,6,1196 
2016,10,27,7,1068 
2016,10,27,8,831 
2016,10,27,9,548 
2016,10,27,10,296 
2016,10,27,11,NaN 
2016,10,27,12,156 
2016,10,27,13,315 
2016,10,27,14,569 
2016,10,27,15,857 
2016,10,27,16,1119 
2016,10,27,17,1285 
2016,10,27,18,1298 
2016,10,27,19,1150 
2016,10,27,20,877 
2016,10,27,21,539 
2016,10,27,22,212 
2016,10,27,23,NaN 
2016,10,28,0,-81 
2016,10,28,1,37 
2016,10,28,2,293 
2016,10,28,3,617 
2016,10,28,4,945 
2016,10,28,5,1203 
2016,10,28,6,1327 
2016,10,28,7,1284 
2016,10,28,8,1090 
2016,10,28,9,800 
2016,10,28,10,491 
2016,10,28,11,NaN 
2016,10,28,12,140 
2016,10,28,13,203 
2016,10,28,14,405 
2016,10,28,15,680 
2016,10,28,16,962 
2016,10,28,17,1187 
2016,10,28,18,1280 
2016,10,28,19,1202 
2016,10,28,20,970 
2016,10,28,21,642 
2016,10,28,22,292 
2016,10,28,23,NaN 
2016,10,29,0,-148 
2016,10,29,1,-110 
2016,10,29,2,103 
2016,10,29,3,429 
2016,10,29,4,796 
2016,10,29,5,1131 
2016,10,29,6,1358 
2016,10,29,7,1419 
2016,10,29,8,1302 
2016,10,29,9,1047 
2016,10,29,10,727 
2016,10,29,11,NaN 
2016,10,29,12,226 
2016,10,29,13,183 
2016,10,29,14,302 
2016,10,29,15,534 
2016,10,29,16,809 
2016,10,29,17,1059 
2016,10,29,18,1214 
2016,10,29,19,1209 
2016,10,29,20,1035 
2016,10,29,21,738 
2016,10,29,22,389 
2016,10,29,23,NaN 
2016,10,30,0,-144 
2016,10,30,1,-187 
2016,10,30,2,-47 
2016,10,30,3,242 
2016,10,30,4,613 
2016,10,30,5,992 
2016,10,30,6,1300 
2016,10,30,7,1461 
2016,10,30,8,1439 
2016,10,30,9,1252 
2016,10,30,10,959 
2016,10,30,11,NaN 
2016,10,30,12,383 
2016,10,30,13,253 
2016,10,30,14,278 
2016,10,30,15,440 
2016,10,30,16,680 
2016,10,30,17,929 
2016,10,30,18,1118 
2016,10,30,19,1176 
2016,10,30,20,1066 
2016,10,30,21,812 
2016,10,30,22,483 
2016,10,30,23,NaN 
2016,10,31,0,-93 
2016,10,31,1,-200 
2016,10,31,2,-134 
2016,10,31,3,91 
2016,10,31,4,432 
2016,10,31,5,821 
2016,10,31,6,1179 
2016,10,31,7,1423 
2016,10,31,8,1496 
2016,10,31,9,1392 
2016,10,31,10,1154 
2016,10,31,11,NaN 
2016,10,31,12,572 
2016,10,31,13,384 
2016,10,31,14,330 
2016,10,31,15,411 
2016,10,31,16,593 
2016,10,31,17,818 
2016,10,31,18,1017 
2016,10,31,19,1118 
2016,10,31,20,1067 
2016,10,31,21,863 
2016,10,31,22,563 
2016,10,31,23,NaN 
2016,11,1,0,-20 
2016,11,1,1,-170 
2016,11,1,2,-167 
2016,11,1,3,-8 
2016,11,1,4,278 
2016,11,1,5,645 
2016,11,1,6,1023 
2016,11,1,7,1327 
2016,11,1,8,1483 
2016,11,1,9,1463 
2016,11,1,10,1296 
2016,11,1,11,NaN 
2016,11,1,12,764 
2016,11,1,13,544 
2016,11,1,14,433 
2016,11,1,15,443 
2016,11,1,16,556 
2016,11,1,17,736 
2016,11,1,18,924 
2016,11,1,19,1050 
2016,11,1,20,1051 
2016,11,1,21,900 
2016,11,1,22,635 
2016,11,1,23,NaN 
2016,11,2,0,64 
2016,11,2,1,-116 
2016,11,2,2,-162 
2016,11,2,3,-64 
2016,11,2,4,162 
2016,11,2,5,484 
2016,11,2,6,851 
2016,11,2,7,1189 
2016,11,2,8,1414 
2016,11,2,9,1477 
2016,11,2,10,1384 
2016,11,2,11,NaN 
2016,11,2,12,939 
2016,11,2,13,712 
2016,11,2,14,561 
2016,11,2,15,515 
2016,11,2,16,565 
2016,11,2,17,688 
2016,11,2,18,845 
2016,11,2,19,978 
2016,11,2,20,1018 
2016,11,2,21,925 
2016,11,2,22,706 
2016,11,2,23,NaN 
2016,11,3,0,160 
2016,11,3,1,-36 
2016,11,3,2,-126 
2016,11,3,3,-85 
2016,11,3,4,81 
2016,11,3,5,346 
2016,11,3,6,677 
2016,11,3,7,1018 
2016,11,3,8,1291 
2016,11,3,9,1431 
2016,11,3,10,1419 
2016,11,3,11,NaN 
2016,11,3,12,1086 
2016,11,3,13,876 
2016,11,3,14,705 
2016,11,3,15,612 
2016,11,3,16,605 
2016,11,3,17,670 
2016,11,3,18,781 
2016,11,3,19,900 
2016,11,3,20,966 
2016,11,3,21,929 
2016,11,3,22,772 
2016,11,3,23,NaN 
2016,11,4,0,277 
2016,11,4,1,72 
2016,11,4,2,-49 
2016,11,4,3,-64 
2016,11,4,4,35 
2016,11,4,5,237 
2016,11,4,6,513 
2016,11,4,7,827 
2016,11,4,8,1119 
2016,11,4,9,1320 
2016,11,4,10,1392 
2016,11,4,11,NaN 
2016,11,4,12,1198 
2016,11,4,13,1024 
2016,11,4,14,857 
2016,11,4,15,732 
2016,11,4,16,672 
2016,11,4,17,677 
2016,11,4,18,735 
2016,11,4,19,820 
2016,11,4,20,890 
2016,11,4,21,896 
2016,11,4,22,809 
2016,11,4,23,NaN 
2016,11,5,0,416 
2016,11,5,1,215 
2016,11,5,2,74 
2016,11,5,3,13 
2016,11,5,4,42 
2016,11,5,5,167 
2016,11,5,6,374 
2016,11,5,7,636 
2016,11,5,8,911 
2016,11,5,9,1146 
2016,11,5,10,1290 
2016,11,5,11,NaN 
2016,11,5,12,1265 
2016,11,5,13,1145 
2016,11,5,14,1005 
2016,11,5,15,872 
2016,11,5,16,769 
2016,11,5,17,714 
2016,11,5,18,710 
2016,11,5,19,745 
2016,11,5,20,794 
2016,11,5,21,821 
2016,11,5,22,794 
2016,11,5,23,NaN 
2016,11,6,0,552 
2016,11,6,1,383 
2016,11,6,2,241 
2016,11,6,3,151 
2016,11,6,4,121 
2016,11,6,5,163 
2016,11,6,6,283 
2016,11,6,7,471 
2016,11,6,8,698 
2016,11,6,9,926 
2016,11,6,10,1114 
2016,11,6,11,NaN 
2016,11,6,12,1264 
2016,11,6,13,1224 
2016,11,6,14,1133 
2016,11,6,15,1017 
2016,11,6,16,896 
2016,11,6,17,789 
2016,11,6,18,715 
2016,11,6,19,685 
2016,11,6,20,690 
2016,11,6,21,710 
2016,11,6,22,719 
2016,11,6,23,NaN 
2016,11,7,0,643 
2016,11,7,1,547 
2016,11,7,2,436 
2016,11,7,3,341 
2016,11,7,4,275 
2016,11,7,5,246 
2016,11,7,6,269 
2016,11,7,7,361 
2016,11,7,8,511 
2016,11,7,9,696 
2016,11,7,10,888 
2016,11,7,11,NaN 
2016,11,7,12,1179 
2016,11,7,13,1236 
2016,11,7,14,1222 
2016,11,7,15,1149 
2016,11,7,16,1037 
2016,11,7,17,899 
2016,11,7,18,762 
2016,11,7,19,654 
2016,11,7,20,594 
2016,11,7,21,578 
2016,11,7,22,593 
2016,11,7,23,NaN 
2016,11,8,0,655 
2016,11,8,1,661 
2016,11,8,2,626 
2016,11,8,3,562 
2016,11,8,4,489 
2016,11,8,5,416 
2016,11,8,6,356 
2016,11,8,7,340 
2016,11,8,8,387 
2016,11,8,9,495 
2016,11,8,10,649 
2016,11,8,11,NaN 
2016,11,8,12,1013 
2016,11,8,13,1162 
2016,11,8,14,1248 
2016,11,8,15,1249 
2016,11,8,16,1171 
2016,11,8,17,1031 
2016,11,8,18,850 
2016,11,8,19,667 
2016,11,8,20,523 
2016,11,8,21,442 
2016,11,8,22,431 
2016,11,8,23,NaN 
2016,11,9,0,577 
2016,11,9,1,684 
2016,11,9,2,761 
2016,11,9,3,778 
2016,11,9,4,739 
2016,11,9,5,657 
2016,11,9,6,546 
2016,11,9,7,433 
2016,11,9,8,362 
2016,11,9,9,363 
2016,11,9,10,441 
2016,11,9,11,NaN 
2016,11,9,12,793 
2016,11,9,13,1008 
2016,11,9,14,1190 
2016,11,9,15,1291 
2016,11,9,16,1282 
2016,11,9,17,1166 
2016,11,9,18,969 
2016,11,9,19,728 
2016,11,9,20,495 
2016,11,9,21,325 
2016,11,9,22,252 
2016,11,9,23,NaN 
2016,11,10,0,414 
2016,11,10,1,601 
2016,11,10,2,794 
2016,11,10,3,934 
2016,11,10,4,984 
2016,11,10,5,941 
2016,11,10,6,818 
2016,11,10,7,644 
2016,11,10,8,466 
2016,11,10,9,340 
2016,11,10,10,307 
2016,11,10,11,NaN 
2016,11,10,12,559 
2016,11,10,13,799 
2016,11,10,14,1050 
2016,11,10,15,1251 
2016,11,10,16,1343 
2016,11,10,17,1291 
2016,11,10,18,1107 
2016,11,10,19,833 
2016,11,10,20,527 
2016,11,10,21,257 
2016,11,10,22,88 
2016,11,10,23,NaN 
2016,11,11,0,181 
2016,11,11,1,414 
2016,11,11,2,701 
2016,11,11,3,972 
2016,11,11,4,1159 
2016,11,11,5,1216 
2016,11,11,6,1137 
2016,11,11,7,949 
2016,11,11,8,700 
2016,11,11,9,457 
2016,11,11,10,291 
2016,11,11,11,NaN 
2016,11,11,12,350 
2016,11,11,13,571 
2016,11,11,14,852 
2016,11,11,15,1127 
2016,11,11,16,1325 
2016,11,11,17,1377 
2016,11,11,18,1251 
2016,11,11,19,978 
2016,11,11,20,624 
2016,11,11,21,266 
2016,11,11,22,-15 
2016,11,11,23,NaN 
2016,11,12,0,-88 
2016,11,12,1,142 
2016,11,12,2,484 
2016,11,12,3,861 
2016,11,12,4,1194 
2016,11,12,5,1405 
2016,11,12,6,1439 
2016,11,12,7,1298 
2016,11,12,8,1033 
2016,11,12,9,714 
2016,11,12,10,424 
2016,11,12,11,NaN 
2016,11,12,12,220 
2016,11,12,13,365 
2016,11,12,14,629 
2016,11,12,15,937 
2016,11,12,16,1215 
2016,11,12,17,1384 
2016,11,12,18,1367 
2016,11,12,19,1147 
2016,11,12,20,784 
2016,11,12,21,366 
2016,11,12,22,-15 
2016,11,12,23,NaN 
2016,11,13,0,-329 
2016,11,13,1,-166 
2016,11,13,2,173 
2016,11,13,3,610 
2016,11,13,4,1057 
2016,11,13,5,1428 
2016,11,13,6,1632 
2016,11,13,7,1616 
2016,11,13,8,1403 
2016,11,13,9,1067 
2016,11,13,10,698 
2016,11,13,11,NaN 
2016,11,13,12,219 
2016,11,13,13,237 
2016,11,13,14,425 
2016,11,13,15,717 
2016,11,13,16,1031 
2016,11,13,17,1290 
2016,11,13,18,1403 
2016,11,13,19,1298 
2016,11,13,20,985 
2016,11,13,21,552 
2016,11,13,22,104 
2016,11,13,23,NaN 
2016,11,14,0,-461 
2016,11,14,1,-427 
2016,11,14,2,-164 
2016,11,14,3,263 
2016,11,14,4,767 
2016,11,14,5,1257 
2016,11,14,6,1635 
2016,11,14,7,1801 
2016,11,14,8,1720 
2016,11,14,9,1442 
2016,11,14,10,1061 
2016,11,14,11,NaN 
2016,11,14,12,375 
2016,11,14,13,240 
2016,11,14,14,298 
2016,11,14,15,514 
2016,11,14,16,811 
2016,11,14,17,1109 
2016,11,14,18,1326 
2016,11,14,19,1365 
2016,11,14,20,1171 
2016,11,14,21,787 
2016,11,14,22,324 
2016,11,14,23,NaN 
2016,11,15,0,-429 
2016,11,15,1,-549 
2016,11,15,2,-428 
2016,11,15,3,-90 
2016,11,15,4,392 
2016,11,15,5,930 
2016,11,15,6,1429 
2016,11,15,7,1777 
2016,11,15,8,1885 
2016,11,15,9,1742 
2016,11,15,10,1425 
2016,11,15,11,NaN 
2016,11,15,12,663 
2016,11,15,13,398 
2016,11,15,14,303 
2016,11,15,15,387 
2016,11,15,16,607 
2016,11,15,17,887 
2016,11,15,18,1150 
2016,11,15,19,1307 
2016,11,15,20,1266 
2016,11,15,21,1003 
2016,11,15,22,591 
2016,11,15,23,NaN 
2016,11,16,0,-237 
2016,11,16,1,-484 
2016,11,16,2,-527 
2016,11,16,3,-344 
2016,11,16,4,35 
2016,11,16,5,537 
2016,11,16,6,1074 
2016,11,16,7,1542 
2016,11,16,8,1833 
2016,11,16,9,1877 
2016,11,16,10,1695 
2016,11,16,11,NaN 
2016,11,16,12,1007 
2016,11,16,13,677 
2016,11,16,14,456 
2016,11,16,15,390 
2016,11,16,16,479 
2016,11,16,17,681 
2016,11,16,18,927 
2016,11,16,19,1138 
2016,11,16,20,1226 
2016,11,16,21,1119 
2016,11,16,22,828 
2016,11,16,23,NaN 
2016,11,17,0,54 
2016,11,17,1,-255 
2016,11,17,2,-428 
2016,11,17,3,-413 
2016,11,17,4,-197 
2016,11,17,5,187 
2016,11,17,6,676 
2016,11,17,7,1175 
2016,11,17,8,1580 
2016,11,17,9,1799 
2016,11,17,10,1795 
2016,11,17,11,NaN 
2016,11,17,12,1315 
2016,11,17,13,996 
2016,11,17,14,718 
2016,11,17,15,533 
2016,11,17,16,477 
2016,11,17,17,552 
2016,11,17,18,722 
2016,11,17,19,920 
2016,11,17,20,1070 
2016,11,17,21,1096 
2016,11,17,22,958 
2016,11,17,23,NaN 
2016,11,18,0,361 
2016,11,18,1,59 
2016,11,18,2,-173 
2016,11,18,3,-284 
2016,11,18,4,-237 
2016,11,18,5,-19 
2016,11,18,6,344 
2016,11,18,7,787 
2016,11,18,8,1217 
2016,11,18,9,1543 
2016,11,18,10,1700 
2016,11,18,11,NaN 
2016,11,18,12,1508 
2016,11,18,13,1265 
2016,11,18,14,1003 
2016,11,18,15,768 
2016,11,18,16,604 
2016,11,18,17,541 
2016,11,18,18,590 
2016,11,18,19,718 
2016,11,18,20,863 
2016,11,18,21,957 
2016,11,18,22,949 
2016,11,18,23,NaN 
2016,11,19,0,608 
2016,11,19,1,369 
2016,11,19,2,150 
2016,11,19,3,-16 
2016,11,19,4,-89 
2016,11,19,5,-36 
2016,11,19,6,161 
2016,11,19,7,479 
2016,11,19,8,854 
2016,11,19,9,1201 
2016,11,19,10,1453 
2016,11,19,11,NaN 
2016,11,19,12,1551 
2016,11,19,13,1423 
2016,11,19,14,1232 
2016,11,19,15,1015 
2016,11,19,16,807 
2016,11,19,17,644 
2016,11,19,18,564 
2016,11,19,19,582 
2016,11,19,20,668 
2016,11,19,21,767 
2016,11,19,22,830 
2016,11,19,23,NaN 
2016,11,20,0,746 
2016,11,20,1,611 
2016,11,20,2,455 
2016,11,20,3,303 
2016,11,20,4,180 
2016,11,20,5,120 
2016,11,20,6,159 
2016,11,20,7,318 
2016,11,20,8,576 
2016,11,20,9,873 
2016,11,20,10,1144 
2016,11,20,11,NaN 
2016,11,20,12,1448 
2016,11,20,13,1448 
2016,11,20,14,1358 
2016,11,20,15,1205 
2016,11,20,16,1013 
2016,11,20,17,810 
2016,11,20,18,636 
2016,11,20,19,535 
2016,11,20,20,526 
2016,11,20,21,582 
2016,11,20,22,660 
2016,11,20,23,NaN 
2016,11,21,0,763 
2016,11,21,1,749 
2016,11,21,2,689 
2016,11,21,3,598 
2016,11,21,4,488 
2016,11,21,5,379 
2016,11,21,6,310 
2016,11,21,7,319 
2016,11,21,8,430 
2016,11,21,9,626 
2016,11,21,10,857 
2016,11,21,11,NaN 
2016,11,21,12,1250 
2016,11,21,13,1357 
2016,11,21,14,1376 
2016,11,21,15,1309 
2016,11,21,16,1170 
2016,11,21,17,977 
2016,11,21,18,762 
2016,11,21,19,572 
2016,11,21,20,455 
2016,11,21,21,432 
2016,11,21,22,483 
2016,11,21,23,NaN 
2016,11,22,0,686 
2016,11,22,1,778 
2016,11,22,2,828 
2016,11,22,3,826 
2016,11,22,4,772 
2016,11,22,5,672 
2016,11,22,6,553 
